			% of divergence bins:
Rname	Rclass	Rfam	[0;1[	[1;2[	[2;3[	[3;4[	[4;5[	[5;6[	[6;7[	[7;8[	[8;9[	[9;10[	[10;11[	[11;12[	[12;13[	[13;14[	[14;15[	[15;16[	[16;17[	[17;18[	[18;19[	[19;20[	[20;21[	[21;22[	[22;23[	[23;24[	[24;25[	[25;26[	[26;27[	[27;28[	[28;29[	[29;30[	[30;31[	[31;32[	[32;33[	[33;34[	[34;35[	[35;36[	[36;37[	[37;38[	[38;39[	[39;40[	[40;41[	[41;42[	[42;43[	[43;44[	[44;45[	[45;46[	[46;47[	[47;48[	[48;49[	[49;50[
TE_00000410_LTR	LTR	Gypsy	0	0	0	0	0	0	0	0	0	0	0	1697	0	850	143	1785	789	76	0	0	411	95	748	0	1134	173	202	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000362_INT	LTR	Copia	3830	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000527_INT	LTR	Gypsy	4250	0	3773	0	0	0	0	0	0	4897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000632_LTR	LTR	unknown	451	0	0	51	0	0	451	0	0	0	0	0	40	266	0	0	0	452	463	0	278	579	527	0	0	613	298	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000827	DNA	Helitron	0	4464	0	0	1790	0	0	1821	0	748	847	459	457	492	0	330	208	1501	257	257	1875	1738	1346	681	2701	910	554	224	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000649_INT	LTR	Gypsy	1999	3569	1410	2700	8190	1242	21230	33587	30729	15554	7941	11182	5833	10132	2664	6385	5340	7467	1761	5304	1406	6527	3538	1481	3175	8372	3901	4045	850	1617	3239	712	908	0	491	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000384	DNA	DTH	2178	0	0	0	0	93	0	804	874	197	120	99	0	250	393	206	590	399	730	889	462	1406	354	240	563	527	183	200	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000785	DNA	DTM	1632	657	0	0	0	0	0	0	492	0	0	696	0	169	0	805	0	0	0	0	0	196	620	0	167	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000382_LTR	LTR	Gypsy	670	1337	0	132	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000401_INT	LTR	Gypsy	4874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	351	0	640	240	767	3328	1953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000771	DNA	Helitron	59	0	9133	7264	760	1015	20933	12332	1867	33728	6907	4809	0	5519	243	4569	6235	55999	4474	1076	3731	2681	1095	1286	274	1038	4041	4453	2373	4292	7925	2606	6996	5633	1602	1968	713	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000010	DNA	DTM	903	273	52	0	0	34	130	0	0	0	92	128	0	221	94	408	0	57	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000867_LTR	LTR	Copia	857	445	447	0	0	0	0	0	0	0	0	0	0	0	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000395_INT	LTR	Gypsy	0	413	1730	7576	0	10478	4955	14265	14735	7308	10801	5263	0	2397	14	0	0	0	0	0	1788	0	0	303	0	0	0	0	1376	479	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000684_LTR	LTR	Copia	0	0	0	234	0	481	495	0	736	1028	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000373_LTR	LTR	Gypsy	3165	0	1624	29606	23031	6196	3173	2991	0	7461	7711	3249	3194	4894	5084	196	1533	1953	1562	2345	0	736	146	0	0	913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000643_INT	LTR	Copia	3421	0	0	0	0	0	0	0	0	0	0	0	0	0	8442	4227	0	0	0	0	0	0	0	0	0	0	0	290	0	287	165	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000383_INT	LTR	Gypsy	0	0	0	17145	8782	36068	29504	3488	20302	17372	12941	26057	35974	21864	23133	17585	12482	13901	4033	2458	2986	1935	0	886	271	1489	450	68	78	0	0	0	228	0	0	0	499	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000325_INT	LTR	unknown	1081	0	0	0	0	115	2415	2465	4051	0	2292	3455	1673	968	48	860	180	65	0	2	14	102	903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000742	DNA	DTH	685	0	0	56	0	0	0	0	0	0	0	155	196	0	52	0	0	0	0	0	179	129	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000600	DNA	Helitron	0	0	0	0	0	0	0	0	357	0	0	0	0	78	0	470	81	0	0	0	0	0	0	0	26	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000023	DNA	DTH	1259	274	53	0	0	0	112	0	0	0	150	218	795	79	687	255	255	562	1228	1510	3077	948	712	184	298	134	185	105	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000548	DNA	Helitron	2168	0	0	0	0	0	0	0	0	0	287	0	0	666	500	0	878	100	2452	0	3	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000367_INT	LTR	unknown	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000886_LTR	LTR	unknown	248	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000411_INT	LTR	Gypsy	4566	0	0	0	0	0	214	0	806	0	2591	0	0	1203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000542	DNA	DTT	2657	611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000912	DNA	Helitron	4062	0	0	1487	0	813	1764	3380	2230	2437	3259	948	4247	3866	4306	2840	3789	5114	4165	3921	1714	1417	802	1800	752	835	1006	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000894	DNA	Helitron	0	2843	0	0	0	0	1796	2504	927	927	101	0	0	0	129	0	884	0	112	0	113	168	170	85	0	0	170	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000428_LTR	LTR	Gypsy	356	331	0	0	0	0	356	0	0	0	127	127	0	0	0	0	0	0	0	0	0	0	115	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000314_INT	LTR	Copia	4461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	391	0	4868	1254	3118	2207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000752_INT	LTR	Copia	0	0	0	0	0	0	0	4115	0	0	0	0	0	0	0	3627	0	0	0	0	4101	0	0	0	0	89	1181	0	2722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000890	DNA	Helitron	0	0	0	0	0	719	0	717	1075	0	0	0	0	0	12	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000506_LTR	LTR	Copia	449	898	0	0	0	0	0	0	400	410	0	0	0	0	0	129	496	0	507	850	92	0	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000426_INT	LTR	Copia	4313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	556	0	0	0	43	0	0	0	0	206	206	875	330	692	2527	1713	0	1515	0	610	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000406_INT	LTR	Gypsy	2093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	869	0	0	0	1301	0	0	908	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000097	DNA	DTC	765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000359	MITE	DTA	272	0	272	0	0	0	0	0	0	0	0	0	0	0	66	0	592	271	0	351	0	0	529	0	0	0	0	68	151	150	302	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000034	DNA	DTT	1021	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000380_LTR	LTR	Copia	0	190	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000419_INT	LTR	Gypsy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000125	DNA	Helitron	7532	0	34	0	380	0	59	0	0	0	0	0	0	0	92	76	93	191	299	760	988	851	1338	655	1333	933	583	193	506	247	152	322	181	290	173	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0
TE_00000728_LTR	LTR	Gypsy	1858	0	2974	35732	39869	18390	56752	55477	63108	44543	42662	43469	34034	27215	13838	16796	5382	9559	9110	7459	5279	4184	2639	0	0	418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000353	DNA	Helitron	982	0	0	461	1056	0	0	0	0	0	2715	2337	0	988	0	376	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000302_INT	LTR	Copia	4382	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	189	0	0	0	622	440	865	2694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000699	DNA	Helitron	0	0	0	0	0	352	0	0	0	134	0	0	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000279	DNA	Helitron	3580	0	0	0	0	0	0	0	0	0	377	560	2211	3729	1072	4948	881	4603	1265	645	322	0	457	56	0	91	71	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000845_LTR	LTR	Copia	1353	340	0	0	333	0	341	340	0	0	340	0	0	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000006	DNA	Helitron	11771	175	0	0	0	35	98	0	0	0	0	0	0	0	0	45	106	49	74	132	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000573	DNA	Helitron	0	0	1053	0	168	1632	1582	3809	2334	770	0	138	0	0	0	0	22	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000396	DNA	DTM	2241	197	1472	88	224	12	254	0	0	0	0	0	0	117	0	0	71	254	978	151	0	0	168	645	41	35	0	0	0	33	0	1058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000328_LTR	LTR	Copia	0	0	0	0	64	139	0	140	82	0	0	0	0	317	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000491_LTR	LTR	Copia	511	0	0	0	0	0	0	67	0	0	0	0	0	0	119	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000071	DNA	Helitron	3398	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	332	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000849_INT	LTR	Copia	4206	0	0	0	0	0	1779	0	928	0	0	0	0	0	0	0	0	1136	0	7754	4614	127	0	0	0	120	0	388	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000189	DNA	Helitron	6803	0	0	79	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	0	110	0	122	0	0	0	97	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000586	DNA	DTM	839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	124	101	203	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000787_INT	LTR	Copia	2182	790	2199	1460	0	0	0	0	0	0	0	61	0	150	0	1226	183	158	184	1020	113	558	707	1590	844	4514	2417	1207	1186	1377	1727	1091	507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000075	DNA	Helitron	4280	67	0	0	42	0	565	1195	0	1178	1217	2347	1618	874	1020	222	110	542	798	0	0	102	369	225	101	0	143	0	574	0	0	305	777	153	0	209	512	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000620_LTR	LTR	Gypsy	323	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	115	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000646_INT	LTR	Copia	4706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	106	0	0	60	57	0	0	0	0	0	4689	4578	600	0	2152	2281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000289	DNA	DTM	948	624	879	568	4872	1209	144	770	1375	559	248	0	93	64	0	0	164	0	262	363	776	476	168	356	0	115	181	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000128	DNA	Helitron	2027	4591	1323	138	776	607	950	492	1395	526	683	800	638	453	769	449	1180	1052	167	933	721	667	2183	535	0	504	84	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000456	MITE	DTC	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000043	DNA	Helitron	18520	486	1275	425	0	35	47	846	142	0	84	0	223	123	511	218	423	233	53	444	188	216	166	198	302	0	2197	978	768	364	851	3102	1744	256	1848	153	394	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000613_LTR	LTR	Copia	198	396	198	0	199	0	0	0	0	0	0	0	0	0	118	0	0	0	0	390	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000242	DNA	Helitron	6555	818	441	0	2153	1660	0	1043	1452	1190	577	1338	487	719	2105	2417	852	463	1137	723	1603	508	1233	462	267	346	260	480	131	0	0	524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000035	DNA	DTC	1405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000854	DNA	DTM	1248	1258	0	0	5626	2765	2830	1024	444	380	72	0	0	228	229	804	476	479	0	460	112	112	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000181	DNA	DTH	965	0	0	0	0	0	0	0	0	0	91	0	0	0	80	237	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000464_INT	LTR	Gypsy	6953	0	0	0	0	0	0	0	0	0	0	0	1873	193	0	0	0	559	194	1103	4276	10394	14039	3010	4383	1511	9255	1346	907	444	0	1140	1373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000767_INT	LTR	Copia	3757	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	3975	4168	0	0	0	45	0	1251	1987	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000830	DNA	Helitron	745	0	0	2665	6828	2010	1820	646	731	0	209	0	649	1216	1186	1330	1579	1098	994	1720	107	1055	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000134	DNA	Helitron	13292	127	0	87	0	0	52	0	0	0	0	107	183	91	0	0	259	468	265	307	180	34	0	0	818	439	298	234	1259	3283	1408	921	258	401	651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000729	DNA	DTM	917	918	6407	1275	276	125	0	0	0	0	0	0	0	58	44	73	119	190	425	58	85	85	87	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000234	DNA	DTM	1748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000507	DNA	Helitron	875	877	1713	854	0	0	0	0	32	879	0	209	852	621	2916	2741	2078	195	1037	1444	1173	95	95	0	0	652	360	381	655	541	391	639	191	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000529_INT	LTR	Gypsy	0	0	0	1255	0	2416	11978	1791	0	1104	1864	0	7595	10308	0	0	0	1791	0	0	0	0	910	942	102	427	621	3677	6916	2730	2296	0	0	1098	0	1122	0	307	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000481_INT	LTR	Gypsy	4271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2977	0	104	212	1360	0	692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000086	DNA	Helitron	6921	0	262	82	89	286	0	345	130	209	1806	938	3006	1152	1757	1235	674	786	461	87	107	0	0	93	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000291_INT	LTR	Gypsy	1379	0	0	842	0	0	0	897	2375	1308	0	704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000077	DNA	Helitron	3225	476	0	0	0	365	424	2276	1612	1313	487	1671	2536	1900	2045	1103	1807	609	90	310	283	202	88	0	0	110	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000834	DNA	Helitron	883	0	0	30	0	0	0	0	0	42	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000756_INT	LTR	Gypsy	4332	0	40	0	3248	2942	684	1727	2842	0	201	2883	1746	614	161	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000282	DNA	Helitron	8893	186	194	0	5965	0	0	0	0	0	0	900	129	0	128	247	49	0	56	0	79	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000469_INT	LTR	Copia	0	4160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	159	4107	5381	1098	1069	0	4933	828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000441_LTR	LTR	Gypsy	0	0	81	30	1668	39	3161	3680	9131	27415	33146	22931	21536	28244	18239	20314	9506	8939	4294	14589	11565	13163	13282	12659	6035	5372	6403	1217	878	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000083	DNA	Helitron	2834	1719	284	341	1209	4461	2874	1790	3243	4017	487	2158	1021	1974	881	1870	2553	5205	1915	1221	1269	3071	1685	2931	995	1143	517	439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000393_INT	LTR	Copia	3949	0	2646	726	0	0	0	0	0	1513	2599	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	1663	452	0	2345	0	130	0	273	408	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000141	DNA	DTH	2078	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000263	DNA	DTC	1088	0	0	0	0	0	0	0	0	0	0	0	0	239	0	531	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000130	DNA	Helitron	4589	0	49	51	0	137	0	757	2226	2397	800	517	756	131	165	1181	0	272	0	242	349	371	0	0	74	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000662_INT	LTR	Gypsy	0	0	0	0	0	0	278	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000368	MITE	DTC	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000704_LTR	LTR	Gypsy	0	0	0	0	42	0	0	42	196	0	313	0	0	0	0	231	583	0	154	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000474	DNA	DTA	783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	76	120	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000334_LTR	LTR	Gypsy	0	276	0	0	0	428	420	1194	856	126	62	1168	405	1959	1282	1089	1058	75	413	209	499	896	89	122	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000653_LTR	LTR	Copia	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000497_LTR	LTR	unknown	1367	0	47	55	1447	765	9745	32868	62170	40857	19940	16958	10081	10927	7098	6539	4233	2011	2379	239	211	1429	0	1037	1166	26	24	9	105	118	1104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000808	MITE	DTM	433	0	0	0	421	418	0	0	0	0	420	0	0	0	0	0	0	0	0	265	0	304	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000615	DNA	Helitron	392	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000708_INT	LTR	Gypsy	27	0	0	1343	6420	1440	465	42	0	83	167	0	63	768	1393	888	437	481	427	593	414	904	612	1568	941	935	1401	985	732	481	154	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000465	DNA	Helitron	5945	0	0	0	0	0	0	0	785	0	1680	0	0	676	0	0	155	0	0	0	0	0	0	0	0	0	0	158	433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000064	DNA	Helitron	10275	192	0	159	0	36	0	0	238	121	0	0	47	350	200	144	275	0	909	47	118	976	95	753	83	496	198	467	0	528	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000802_INT	LTR	Gypsy	10714	0	0	11294	19790	10377	58884	3473	6360	11091	7603	2895	0	531	1585	1841	0	0	0	0	0	0	0	0	277	0	0	1627	2151	0	529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000557_LTR	LTR	Gypsy	1510	0	3791	2157	1150	0	237	464	0	123	4740	3040	2360	787	2896	0	0	224	0	0	0	317	755	349	0	0	164	185	0	172	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000109	DNA	Helitron	5660	1448	0	0	755	0	693	0	999	0	980	63	38	568	0	193	304	657	1324	2528	1356	1968	1798	1426	1609	819	535	103	313	86	0	86	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000172	DNA	Helitron	15093	1214	1108	0	1331	1478	46	0	107	3	136	331	201	2607	2886	736	2208	2553	5232	2319	1461	3706	6210	2493	2052	1121	1061	96	280	178	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000556_INT	LTR	Copia	3264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	673	4144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000212	DNA	DTC	1719	0	1512	442	171	388	0	192	0	0	0	607	0	46	101	301	856	0	1111	366	499	850	19	198	80	0	110	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000822	DNA	Helitron	0	0	525	0	0	0	0	0	0	0	0	0	0	0	177	177	200	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
